OTU	Blank	Elos05	Elos06	Elos07	Elos08	Elos09	Elos01	Elos10	Elos11	Elos12	Elos13	Elos02	Elos03	Elos04	Classification
Otu1955	0	0	0	0	0	0	0	1	0	7	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae
Otu1956	0	4	0	0	0	0	0	1	0	10	0	4	0	1	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae
Otu1957	0	1	0	0	0	0	0	0	0	3	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae
Otu1958	0	1	0	0	0	0	2	4	0	6	1	2	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu1959	0	0	0	0	0	0	0	0	0	8	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae;Haloarcula
Otu490	0	31	0	0	0	30	109	4	0	1	1	3	0	87	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae
Otu2572	0	0	0	0	0	0	1	1	0	0	2	0	0	0	Main genome;Bacteria;Latescibacteria;Latescibacteria (kingdom);Latescibacterales;Latescibacteraceae;Candidatus Latescibacter
Otu2454	0	1	0	0	0	0	0	0	0	2	0	1	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloferacaceae;Halovivax
Otu2455	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Main genome;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 3
Otu2456	0	1	0	0	0	1	0	0	0	0	2	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;AKAU3564 sediment group
Otu2457	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Main genome;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 3;Unknown Clostridiaceae 3 order 1
Otu2450	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloferacaceae;Halopenitus
Otu2451	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;AKAU3564 sediment group
Otu2452	0	1	1	0	0	0	0	0	0	0	0	0	0	1	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Nanohaloarchaeales;Nanohaloarchaeaceae
Otu2453	0	1	0	0	0	0	0	0	0	1	1	1	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu831	0	4	2	2	0	5	0	25	0	32	12	9	0	4	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicimonas
Otu830	0	19	0	0	0	0	5	2	0	0	0	23	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu833	0	14	0	0	0	0	9	2	0	0	1	3	0	0	Main genome;Bacteria;Omnitrophicaeota;Omnitrophia
Otu832	0	12	0	0	0	1	0	2	0	19	0	10	0	0	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrococcales;Halorhodospiraceae
Otu2458	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Main genome;Bacteria
Otu2459	0	1	0	1	0	0	0	0	0	1	0	1	0	0	Main genome;Archaea;Euryarchaeota
Otu837	0	11	0	0	0	0	2	0	0	52	0	2	0	5	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae;Halomarina
Otu836	0	6	0	0	0	3	0	0	0	1	0	2	0	2	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu1907	0	0	0	0	0	0	0	1	0	8	0	1	0	0	Main genome;Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Pir4 lineage
Otu1906	0	0	0	0	0	0	0	0	0	6	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae;Natronomonas
Otu1905	0	1	0	0	0	0	0	1	0	18	0	0	0	0	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiohalobacter;Thiohalobacter thiocyanaticus
Otu1904	0	0	0	0	0	2	2	1	0	6	9	5	0	0	Main genome;Bacteria;Calditrichaeota;Calditrichia;Calditrichales;Calditrichaceae
Otu1888	0	0	0	0	0	0	0	0	0	10	0	2	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloferacaceae;Haloplanus
Otu1889	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;AKAU3564 sediment group
Otu1886	0	0	0	0	0	0	0	1	0	4	0	3	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;DG-20
Otu1887	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;BRC1
Otu1884	0	0	0	0	0	0	0	0	0	6	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae;Natronomonas
Otu1885	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Gemmatimonadetes;BD2-11 terrestrial group
Otu1882	0	0	0	0	0	0	0	0	0	6	0	0	0	0	Main genome;Bacteria
Otu1883	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu1880	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
Otu1881	0	1	0	0	0	0	0	0	0	3	0	1	0	1	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae
Otu732	0	0	0	0	0	0	0	3	0	38	0	4	0	0	Main genome;Bacteria;Planctomycetes;Brocadiae;SM23-32
Otu2214	0	0	0	0	0	0	0	0	0	0	2	2	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio
Otu733	0	0	0	0	0	0	0	0	0	11	0	0	0	0	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae
Otu1900	0	0	0	0	0	2	0	0	0	19	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Rhodothermia;Balneolales;Balneolaceae
Otu730	0	0	0	0	0	0	0	0	0	36	0	3	0	1	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Nanohaloarchaeales;Unknown Nanohaloarchaeales class 1
Otu731	0	1	0	0	0	3	1	0	0	77	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloferacaceae;A07HB70
Otu736	0	0	0	0	0	0	0	0	0	21	0	0	0	0	Main genome;Bacteria;Firmicutes;Clostridia;D8A-2
Otu737	0	0	0	0	0	0	0	0	0	12	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Nanohaloarchaeales;Nanohaloarchaeaceae
Otu2043	0	0	0	0	0	0	0	0	0	2	0	12	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter
Otu2042	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geoalkalibacter
Otu2041	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu2040	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales
Otu2047	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae
Otu2046	0	0	0	0	0	0	0	0	0	2	0	0	0	2	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae
Otu2045	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales
Otu2044	0	0	0	0	0	2	1	0	0	2	0	0	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Sediminispirochaeta
Otu2049	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloferacaceae
Otu2048	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;MSBL9
Otu1778	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae
Otu1779	0	0	0	0	0	0	0	2	0	0	2	1	0	0	Main genome;Bacteria;Patescibacteria;ABY1
Otu2287	0	1	0	0	0	0	0	1	0	0	3	2	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B)
Otu2286	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Pla1 lineage
Otu2281	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Omnitrophicaeota
Otu2280	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
Otu2283	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae
Otu2282	0	0	0	0	0	0	0	0	0	0	4	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae
Otu1770	0	1	0	0	0	0	0	5	0	0	4	1	0	0	Main genome;Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales
Otu1771	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Cloacimonetes;Cloacimonadia;Cloacimonadales;MSBL8
Otu1772	0	0	0	1	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae
Otu1773	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;AKAU3564 sediment group
Otu1774	0	0	0	0	0	0	0	4	0	0	0	0	0	0	Main genome;Bacteria;Firmicutes;Clostridia;Clostridiales;Family XII (Clostridiales);Fusibacter
Otu1775	0	0	0	0	0	0	0	3	0	0	1	4	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Sediminispirochaeta
Otu1776	0	0	0	0	0	0	0	15	0	1	7	3	0	0	Main genome;Bacteria;Planctomycetes;Pla4 lineage
Otu1777	0	0	0	0	0	0	0	5	0	2	0	2	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9
Otu1419	0	0	0	0	0	9	11	0	0	11	0	0	0	0	Main genome;Bacteria;Patescibacteria;ABY1
Otu1418	0	0	0	0	0	4	0	0	0	0	0	0	0	0	Main genome;Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales
Otu1415	0	0	0	0	0	4	4	0	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;UASB-TL25
Otu1414	0	0	0	0	0	4	0	0	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
Otu1417	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae
Otu1416	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;SAR116 clade
Otu1411	0	0	0	0	0	4	0	1	0	0	1	2	0	0	Main genome;Bacteria
Otu1410	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Main genome;Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Lenti-02
Otu1413	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae
Otu1412	0	0	0	0	0	5	0	0	0	3	0	0	0	0	Main genome;Bacteria;Patescibacteria;Microgenomatia
Otu2191	0	0	0	0	0	0	0	1	0	0	3	0	0	0	Main genome;Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;TG3
Otu2190	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Sva0485
Otu2193	0	0	0	0	0	0	0	5	0	0	7	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20
Otu2192	0	0	0	0	0	0	0	0	0	0	8	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu2195	0	1	0	0	0	0	1	0	0	0	2	1	0	0	Main genome;Bacteria;Patescibacteria;ABY1
Otu2194	0	2	0	0	0	3	0	0	0	0	3	1	0	0	Main genome;Bacteria;Patescibacteria;Microgenomatia
Otu2197	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Chlamydiae;LD1-PA32
Otu2196	0	0	0	0	0	0	0	0	0	0	5	0	4	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
Otu2199	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidetes BD2-2
Otu2198	0	0	0	0	0	0	0	0	0	0	4	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu1569	0	0	0	0	0	0	1	4	0	0	3	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae
Otu1568	0	0	0	1	0	0	1	10	0	0	3	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae
Otu38	0	0	0	0	0	585	0	0	0	0	0	0	0	0	Main genome;Bacteria;Chlamydiae;Chlamydiae (kingdom);Chlamydiales
Otu39	0	0	0	0	2	185	0	0	0	1260	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Rhodothermia;Rhodothermales;Rhodothermaceae;Salinibacter
Otu1561	0	0	0	0	0	1	0	5	0	4	0	5	0	0	Main genome;Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;MAT-CR-H6-H10
Otu1560	0	0	0	0	0	0	0	2	0	0	2	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
Otu1563	0	0	0	0	0	0	0	3	0	0	1	0	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu1562	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Patescibacteria;Microgenomatia
Otu1565	0	0	0	0	0	0	0	4	0	0	0	0	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolineaceae UCG-001
Otu1564	0	0	0	0	0	0	0	10	0	0	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;MSBL9;4572-13
Otu1567	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Roseibacillus
Otu1566	0	1	0	2	0	0	0	8	0	0	0	1	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio
Otu358	0	1	0	0	0	0	21	281	0	0	61	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidetes BD2-2
Otu359	0	105	0	5	0	45	35	33	0	242	29	234	0	32	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu428	0	1	0	0	0	0	0	17	0	103	13	0	0	0	Main genome;Bacteria;Bacteroidetes;Ignavibacteria;OPB56
Otu429	0	14	0	0	0	4	0	37	0	185	13	142	0	0	Main genome;Bacteria;Latescibacteria;Latescibacteria (kingdom);Latescibacterales;Latescibacteraceae
Otu426	0	0	0	22	0	0	5	136	0	0	6	0	13	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42
Otu427	0	0	0	0	0	0	0	0	0	50	0	0	0	0	Main genome;Bacteria;Planctomycetes;Pla4 lineage
Otu424	0	16	0	0	0	0	0	166	0	111	41	110	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;SBR1031
Otu425	0	0	0	0	0	2	0	109	0	18	24	4	0	0	Main genome;Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 23
Otu2217	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae
Otu1189	0	3	0	0	0	2	5	21	0	1	22	18	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
Otu1188	0	0	0	0	0	0	0	0	0	0	7	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales
Otu1187	0	3	0	0	0	0	0	15	0	1	13	3	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Sediminispirochaeta
Otu1186	0	3	0	0	0	3	0	9	0	7	8	1	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;MSBL9;SG8-4
Otu1185	0	3	0	0	0	0	3	7	0	0	17	2	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;MSBL9;ST-NAGAB-D1
Otu1184	0	0	0	0	0	0	0	0	0	2	14	0	0	0	Main genome;Bacteria
Otu1183	0	4	0	0	0	0	0	2	0	0	8	6	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;mle1-8
Otu1182	0	0	0	0	0	0	0	10	0	0	16	1	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum
Otu1181	0	1	0	0	0	5	10	2	0	0	33	8	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu1180	0	0	0	0	0	0	0	10	0	0	18	1	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu1341	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
Otu1340	0	0	2	12	0	0	15	0	0	0	0	0	0	19	Main genome;Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Geitlerinemaceae
Otu1343	0	0	0	4	0	0	1	0	0	0	1	0	0	0	Main genome;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Verruc-01
Otu1342	0	0	0	2	0	0	0	1	0	0	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
Otu1345	0	0	0	8	0	0	0	5	0	0	2	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales
Otu1344	0	0	0	8	0	0	0	14	0	0	9	0	0	0	Main genome;Bacteria
Otu1347	0	0	0	7	0	0	3	12	0	0	2	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Algisphaera
Otu1346	0	0	0	19	0	0	8	12	0	0	24	2	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Alkalispirochaeta
Otu1349	0	1	8	4	0	5	7	2	0	5	2	0	19	3	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
Otu1348	0	0	0	4	0	0	0	3	0	2	1	0	4	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
Otu353	0	10	0	0	0	0	0	161	0	0	89	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu1757	0	0	0	0	0	0	0	3	0	1	0	0	0	0	Main genome;Bacteria;Calditrichaeota;Calditrichia;Calditrichales;Calditrichaceae;Caldithrix
Otu480	0	0	0	42	0	0	0	0	0	0	1	1	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;SM1A07
Otu481	0	2	8	71	0	0	2	16	0	0	21	1	4	0	Main genome;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales
Otu482	0	1	0	0	0	75	0	3	0	2	1	0	0	0	Main genome;Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae
Otu483	0	7	0	0	0	164	101	2	0	89	0	6	0	15	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfohalobiaceae;Desulfovermiculus
Otu484	0	12	0	0	0	52	2	2	0	89	1	15	0	0	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halanaerobium
Otu485	0	2	0	1	0	72	27	0	0	24	9	6	0	1	Main genome;Bacteria;Calditrichaeota;Calditrichia;Calditrichales;Calditrichaceae
Otu338	0	22	133	163	0	7	71	366	0	38	211	33	227	46	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseivivax
Otu339	0	14	187	172	0	0	21	51	0	8	32	12	180	50	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas
Otu336	0	126	0	0	0	0	2	21	0	31	36	56	0	1	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Aenigmarchaeales
Otu337	0	112	0	0	0	0	0	39	0	1	91	80	0	0	Main genome;Bacteria;Chloroflexi;Dehalococcoidia;FW22
Otu334	0	26	1	4	0	0	23	0	0	0	0	3	1	252	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidetes BD2-2
Otu335	0	38	4	9	0	0	66	0	0	0	0	9	0	149	Main genome;Bacteria;Bacteroidetes;Rhodothermia;Balneolales;Balneolaceae;MAT-CR-P4-C12
Otu332	0	4	72	77	0	0	53	18	0	18	53	4	202	16	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
Otu333	0	17	33	99	0	0	21	2	0	33	0	3	179	169	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrococcales;Nitrococcaceae
Otu330	0	1	27	17	0	0	7	0	0	0	0	0	78	2	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
Otu331	0	4	61	52	0	0	14	13	0	0	4	7	108	13	Main genome;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Verruc-01
Otu2609	0	0	0	0	0	0	0	1	0	2	0	1	0	0	Main genome;Bacteria;Actinobacteria;WCHB1-81
Otu2608	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;SBR1031
Otu2601	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Lutimaribacter
Otu2600	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia
Otu2603	0	0	0	0	0	0	0	1	0	1	2	0	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae
Otu2602	0	0	0	0	0	0	0	1	0	0	0	1	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfatiglans
Otu2605	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu1758	0	0	0	0	0	1	0	2	0	0	0	1	0	0	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halanaerobium
Otu2607	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu2606	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Main genome;Bacteria;Planctomycetes;Pla4 lineage
Otu1759	0	0	0	0	0	0	1	2	0	0	0	1	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prolixibacteraceae;Roseimarinus
Otu158	0	8	0	1	0	0	31	411	0	11	89	10	0	2	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidetes BD2-2
Otu159	0	5	190	234	0	0	75	224	0	10	48	0	257	35	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Algisphaera
Otu152	0	30	0	2	0	0	71	21	0	5	150	80	0	1	Main genome;Bacteria;Patescibacteria;ABY1
Otu153	0	36	0	0	0	0	2	89	0	43	145	40	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;MSBL9;SG8-4
Otu150	0	102	0	0	0	356	0	122	0	239	494	252	0	0	Main genome;Bacteria;Patescibacteria;WWE3
Otu151	0	258	6	2	0	8	21	71	0	29	362	491	0	0	Main genome;Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus
Otu156	0	16	23	35	0	1	57	411	0	31	222	47	25	28	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
Otu157	0	2	0	0	0	0	0	217	0	1	73	0	0	0	Main genome;Bacteria;Patescibacteria;WWE3
Otu154	0	103	0	0	0	0	97	2	0	0	11	319	0	7	Main genome;Bacteria;Patescibacteria;ABY1
Otu155	0	0	28	18	0	0	7	166	0	1	41	1	347	2	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter
Otu2515	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Brevinematales;Brevinemataceae;Brevinema
Otu2514	0	0	0	2	0	0	0	1	0	0	1	0	0	0	Main genome;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Rubinisphaeraceae;Rubinisphaera
Otu2517	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Main genome;Bacteria;BRC1
Otu2516	0	0	0	2	0	0	0	0	0	0	0	0	2	0	Main genome;Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae
Otu2511	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae
Otu2510	0	0	0	1	0	0	0	0	0	0	0	0	1	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
Otu2513	0	0	0	1	0	0	0	0	0	0	0	0	1	0	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast)
